,message,date,sender_id,message_id,channel
76,,2024-12-05 04:30:42+00:00,-1001923600221,19118,https://t.me/Zero_to_hero_sr_stocks_nifty_505
77,,2024-12-05 04:30:42+00:00,-1001923600221,19117,https://t.me/Zero_to_hero_sr_stocks_nifty_505
78,,2024-12-05 04:30:42+00:00,-1001923600221,19116,https://t.me/Zero_to_hero_sr_stocks_nifty_505
79,,2024-12-05 04:30:42+00:00,-1001923600221,19115,https://t.me/Zero_to_hero_sr_stocks_nifty_505
80,,2024-12-05 04:30:42+00:00,-1001923600221,19114,https://t.me/Zero_to_hero_sr_stocks_nifty_505
81,,2024-12-05 04:30:42+00:00,-1001923600221,19113,https://t.me/Zero_to_hero_sr_stocks_nifty_505
82,,2024-12-05 04:30:42+00:00,-1001923600221,19112,https://t.me/Zero_to_hero_sr_stocks_nifty_505
83,"**280 To 310++++ 1st Target Hit 🎯 🏆📈

Book Your 50% Profit 😍😍🙏❤️


BOOK PROFIT Trail stop loss in profit💐❤️**",2024-12-05 03:53:51+00:00,-1001923600221,19110,https://t.me/Zero_to_hero_sr_stocks_nifty_505
84,**280₹ To 310₹ 🏆📈❤️**,2024-12-05 03:53:28+00:00,-1001923600221,19109,https://t.me/Zero_to_hero_sr_stocks_nifty_505
85,**280₹ To 300₹ 🏆📈❤️**,2024-12-05 03:53:21+00:00,-1001923600221,19108,https://t.me/Zero_to_hero_sr_stocks_nifty_505
86,**280₹ To 290₹ 🏆📈❤️**,2024-12-05 03:53:15+00:00,-1001923600221,19107,https://t.me/Zero_to_hero_sr_stocks_nifty_505
87,**280₹ To 280₹ 🏆📈❤️**,2024-12-05 03:52:59+00:00,-1001923600221,19106,https://t.me/Zero_to_hero_sr_stocks_nifty_505
88,"**BANKNIFTY 24 DEC  54600 CE**__

🏛 BUY ABOVE :- __280__

📊 Current Price : __280__


**Target..310//320//330++**

☠️ **Stoploss : PAID**__",2024-12-05 03:52:18+00:00,-1001923600221,19105,https://t.me/Zero_to_hero_sr_stocks_nifty_505
89,"𝗚𝗢𝗢𝗗 𝗠𝗢𝗥𝗡𝗜𝗡𝗚 𝗔𝗟𝗟 𝗧𝗥𝗔𝗗𝗘𝗥𝗦 ❤️

𝗛𝗔𝗩𝗘 𝗔 𝗚𝗢𝗢𝗗 𝗗𝗔𝗬 𝗧𝗢𝗗𝗔𝗬 😊♥️",2024-12-05 03:30:16+00:00,-1001923600221,19103,https://t.me/Zero_to_hero_sr_stocks_nifty_505
90,"**TODAY FII&DII DATA:- 04-12-2024

FII BUY NET 👉 1797.60 Cr.☘

DII SELL NET 👉 900.62 Cr. 🔻

NET BUYING :-  896.98 Cr. 🟢**",2024-12-04 14:52:30+00:00,-1001923600221,19101,https://t.me/Zero_to_hero_sr_stocks_nifty_505
91,,2024-12-04 14:52:08+00:00,-1001923600221,19100,https://t.me/Zero_to_hero_sr_stocks_nifty_505
92,,2024-12-04 14:52:08+00:00,-1001923600221,19099,https://t.me/Zero_to_hero_sr_stocks_nifty_505
93,,2024-12-04 14:52:08+00:00,-1001923600221,19098,https://t.me/Zero_to_hero_sr_stocks_nifty_505
94,,2024-12-04 14:52:08+00:00,-1001923600221,19097,https://t.me/Zero_to_hero_sr_stocks_nifty_505
95,,2024-12-04 14:52:08+00:00,-1001923600221,19096,https://t.me/Zero_to_hero_sr_stocks_nifty_505
96,,2024-12-04 14:52:08+00:00,-1001923600221,19095,https://t.me/Zero_to_hero_sr_stocks_nifty_505
97,,2024-12-04 14:52:08+00:00,-1001923600221,19094,https://t.me/Zero_to_hero_sr_stocks_nifty_505
98,,2024-12-04 14:52:08+00:00,-1001923600221,19093,https://t.me/Zero_to_hero_sr_stocks_nifty_505
99,,2024-12-04 14:52:08+00:00,-1001923600221,19092,https://t.me/Zero_to_hero_sr_stocks_nifty_505
100,,2024-12-04 14:52:08+00:00,-1001923600221,19091,https://t.me/Zero_to_hero_sr_stocks_nifty_505
101,,2024-12-04 14:52:08+00:00,-1001923600221,19090,https://t.me/Zero_to_hero_sr_stocks_nifty_505
102,,2024-12-04 14:52:08+00:00,-1001923600221,19089,https://t.me/Zero_to_hero_sr_stocks_nifty_505
103,,2024-12-04 14:52:07+00:00,-1001923600221,19088,https://t.me/Zero_to_hero_sr_stocks_nifty_505
104,,2024-12-04 14:52:07+00:00,-1001923600221,19087,https://t.me/Zero_to_hero_sr_stocks_nifty_505
105,,2024-12-04 14:52:07+00:00,-1001923600221,19086,https://t.me/Zero_to_hero_sr_stocks_nifty_505
106,,2024-12-04 14:52:07+00:00,-1001923600221,19085,https://t.me/Zero_to_hero_sr_stocks_nifty_505
107,"**BANK NIFTY 👉 290 TO 490 ✅✅ NEW HIGH 

200 POINT DONE IN BANK NIFTY PAPER TRADE STUDY....🙏**

❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️",2024-12-04 09:33:50+00:00,-1001923600221,19080,https://t.me/Zero_to_hero_sr_stocks_nifty_505
108,"**BANK NIFTY 👉 290 TO 440 ✅✅ NEW HIGH 

150 POINT DONE IN BANK NIFTY PAPER TRADE STUDY....🙏**

❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️",2024-12-04 09:33:38+00:00,-1001923600221,19079,https://t.me/Zero_to_hero_sr_stocks_nifty_505
109,,2024-12-04 09:32:34+00:00,-1001923600221,19078,https://t.me/Zero_to_hero_sr_stocks_nifty_505
110,,2024-12-04 09:32:34+00:00,-1001923600221,19077,https://t.me/Zero_to_hero_sr_stocks_nifty_505
111,,2024-12-04 09:32:33+00:00,-1001923600221,19076,https://t.me/Zero_to_hero_sr_stocks_nifty_505
112,,2024-12-04 09:32:33+00:00,-1001923600221,19075,https://t.me/Zero_to_hero_sr_stocks_nifty_505
113,,2024-12-04 09:32:33+00:00,-1001923600221,19074,https://t.me/Zero_to_hero_sr_stocks_nifty_505
114,,2024-12-04 09:32:33+00:00,-1001923600221,19073,https://t.me/Zero_to_hero_sr_stocks_nifty_505
115,**290₹ To 390₹ 🏆📈❤️**,2024-12-04 05:57:07+00:00,-1001923600221,19065,https://t.me/Zero_to_hero_sr_stocks_nifty_505
116,**290₹ To 380₹ 🏆📈❤️**,2024-12-04 05:57:02+00:00,-1001923600221,19064,https://t.me/Zero_to_hero_sr_stocks_nifty_505
117,**290₹ To 370₹ 🏆📈❤️**,2024-12-04 05:56:57+00:00,-1001923600221,19063,https://t.me/Zero_to_hero_sr_stocks_nifty_505
118,**290₹ To 360₹ 🏆📈❤️**,2024-12-04 05:56:52+00:00,-1001923600221,19062,https://t.me/Zero_to_hero_sr_stocks_nifty_505
119,**290₹ To 350₹ 🏆📈❤️**,2024-12-04 05:56:47+00:00,-1001923600221,19061,https://t.me/Zero_to_hero_sr_stocks_nifty_505
120,,2024-12-04 05:56:30+00:00,-1001923600221,19060,https://t.me/Zero_to_hero_sr_stocks_nifty_505
121,,2024-12-04 05:56:30+00:00,-1001923600221,19059,https://t.me/Zero_to_hero_sr_stocks_nifty_505
122,,2024-12-04 05:56:30+00:00,-1001923600221,19058,https://t.me/Zero_to_hero_sr_stocks_nifty_505
123,,2024-12-04 05:56:30+00:00,-1001923600221,19057,https://t.me/Zero_to_hero_sr_stocks_nifty_505
124,,2024-12-04 05:56:30+00:00,-1001923600221,19056,https://t.me/Zero_to_hero_sr_stocks_nifty_505
125,,2024-12-04 05:56:30+00:00,-1001923600221,19055,https://t.me/Zero_to_hero_sr_stocks_nifty_505
126,"**इतना भा क्या सोच रहे हो जितना आपका 1 दिन का लॉस है उसे सस्ता मेरा INVEST ग्रुप का फीस  है तो फटाफट ज्वाइन कर लो आपकी जर्नी आज से ही चालू हो जाएगी 🥳🥳🥳🥳🥳💯💯💯

और आप आज ज्वाइन करोगे तो आपको आज के आज ही आपका फीस का 3 गुना रिकवर करके देंगे हंड्रेड परसेंट गारंटी देता हूं 🥳🥳

Join click on 🔗 INDEX

INVEST 👇👇👇

**https://wa.me/+916378809418/?text=*HELLO-MONEY-INVEST-SIR*
**
**https://wa.me/+916378809418/?text=*HELLO-MONEY-INVEST-SIR***

STOCK OPTIONS 👇👇👇

**https://wa.me/+916378809418/?text=*HELLO-MONEY-INVEST-SIR*",2024-12-04 05:54:04+00:00,-1001923600221,19054,https://t.me/Zero_to_hero_sr_stocks_nifty_505
127,"**290 To 340++++ 3rd Target Hit 🎯 🏆📈

Book Your 100% Profit 😍😍🙏❤️


BOOK PROFIT Trail stop loss in profit💐❤️**",2024-12-04 04:25:32+00:00,-1001923600221,19043,https://t.me/Zero_to_hero_sr_stocks_nifty_505
128,**290₹ To 340₹ 🏆📈❤️**,2024-12-04 04:25:12+00:00,-1001923600221,19042,https://t.me/Zero_to_hero_sr_stocks_nifty_505
129,,2024-12-04 04:24:56+00:00,-1001923600221,19041,https://t.me/Zero_to_hero_sr_stocks_nifty_505
130,,2024-12-04 04:24:56+00:00,-1001923600221,19040,https://t.me/Zero_to_hero_sr_stocks_nifty_505
131,,2024-12-04 04:24:56+00:00,-1001923600221,19039,https://t.me/Zero_to_hero_sr_stocks_nifty_505
132,,2024-12-04 04:24:55+00:00,-1001923600221,19038,https://t.me/Zero_to_hero_sr_stocks_nifty_505
133,,2024-12-04 04:24:55+00:00,-1001923600221,19037,https://t.me/Zero_to_hero_sr_stocks_nifty_505
134,,2024-12-04 04:24:55+00:00,-1001923600221,19036,https://t.me/Zero_to_hero_sr_stocks_nifty_505
135,"**दोस्तो खुद ट्रेडिंग कर कर के Loss मत करो....!!

एक बार हमारे पास इन्वेस्ट करके Result Dekho....💝💰💯

Daily Earning Karoge....!!

मेरी Guarantee हैं....😍💰💯

रोजाना लोस करने से अच्छा है डायरेक्ट हमारे पास इन्वेस्ट करो और रोजाना आराम से कमाओ....!

**https://wa.me/+916378809418/?text=*HELLO-MONEY-INVEST-SIR*
https://wa.me/+916378809418/?text=*HELLO-MONEY-INVEST-SIR*",2024-12-04 04:16:49+00:00,-1001923600221,19031,https://t.me/Zero_to_hero_sr_stocks_nifty_505
136,"**290 To 330++++ 2nd Target Hit 🎯 🏆📈

Book Your 70% Profit 😍😍🙏❤️


BOOK PROFIT Trail stop loss in profit💐❤️**",2024-12-04 04:16:36+00:00,-1001923600221,19030,https://t.me/Zero_to_hero_sr_stocks_nifty_505
137,**290₹ To 330₹ 🏆📈❤️**,2024-12-04 04:16:14+00:00,-1001923600221,19029,https://t.me/Zero_to_hero_sr_stocks_nifty_505
138,,2024-12-04 04:11:10+00:00,-1001923600221,19021,https://t.me/Zero_to_hero_sr_stocks_nifty_505
139,,2024-12-04 04:11:10+00:00,-1001923600221,19020,https://t.me/Zero_to_hero_sr_stocks_nifty_505
140,,2024-12-04 04:11:10+00:00,-1001923600221,19019,https://t.me/Zero_to_hero_sr_stocks_nifty_505
141,,2024-12-04 04:11:10+00:00,-1001923600221,19018,https://t.me/Zero_to_hero_sr_stocks_nifty_505
142,,2024-12-04 04:11:10+00:00,-1001923600221,19017,https://t.me/Zero_to_hero_sr_stocks_nifty_505
143,,2024-12-04 04:11:10+00:00,-1001923600221,19016,https://t.me/Zero_to_hero_sr_stocks_nifty_505
144,,2024-12-04 04:11:10+00:00,-1001923600221,19015,https://t.me/Zero_to_hero_sr_stocks_nifty_505
145,,2024-12-04 04:11:10+00:00,-1001923600221,19014,https://t.me/Zero_to_hero_sr_stocks_nifty_505
146,,2024-12-04 04:11:10+00:00,-1001923600221,19013,https://t.me/Zero_to_hero_sr_stocks_nifty_505
147,,2024-12-04 04:11:10+00:00,-1001923600221,19012,https://t.me/Zero_to_hero_sr_stocks_nifty_505
148,"**290 To 320++++ 1st Target Hit 🎯 🏆📈

Book Your 50% Profit 😍😍🙏❤️


BOOK PROFIT Trail stop loss in profit💐❤️**",2024-12-04 04:06:24+00:00,-1001923600221,19010,https://t.me/Zero_to_hero_sr_stocks_nifty_505
149,**290₹ To 320₹ 🏆📈❤️**,2024-12-04 04:06:07+00:00,-1001923600221,19009,https://t.me/Zero_to_hero_sr_stocks_nifty_505
150,**290₹ To 310₹ 🏆📈❤️**,2024-12-04 04:06:02+00:00,-1001923600221,19008,https://t.me/Zero_to_hero_sr_stocks_nifty_505
151,**290₹ To 300₹ 🏆📈❤️**,2024-12-04 04:05:56+00:00,-1001923600221,19007,https://t.me/Zero_to_hero_sr_stocks_nifty_505
152,**290₹ To 290₹ 🏆📈❤️**,2024-12-04 04:05:39+00:00,-1001923600221,19006,https://t.me/Zero_to_hero_sr_stocks_nifty_505
153,"**BANKNIFTY 24 DEC  54100 CE**__

🏛 BUY ABOVE :- __290__

📊 Current Price : __290__


**Target..320//330//340++**

☠️ **Stoploss : PAID**__",2024-12-04 04:04:53+00:00,-1001923600221,19005,https://t.me/Zero_to_hero_sr_stocks_nifty_505
154,"𝗚𝗢𝗢𝗗 𝗠𝗢𝗥𝗡𝗜𝗡𝗚 𝗔𝗟𝗟 𝗧𝗥𝗔𝗗𝗘𝗥𝗦 ❤️

𝗛𝗔𝗩𝗘 𝗔 𝗚𝗢𝗢𝗗 𝗗𝗔𝗬 𝗧𝗢𝗗𝗔𝗬 😊♥️",2024-12-04 03:37:04+00:00,-1001923600221,19003,https://t.me/Zero_to_hero_sr_stocks_nifty_505
155,"**TODAY FII&DII DATA:- 03-12-2024

FII BUY NET 👉 3664.67 Cr.☘

DII SELL NET 👉 250.99 Cr. 🔻

NET BUYING :-  3413.68 Cr. 🟢**",2024-12-03 15:39:08+00:00,-1001923600221,19001,https://t.me/Zero_to_hero_sr_stocks_nifty_505
156,,2024-12-03 15:38:46+00:00,-1001923600221,19000,https://t.me/Zero_to_hero_sr_stocks_nifty_505
157,,2024-12-03 15:38:46+00:00,-1001923600221,18999,https://t.me/Zero_to_hero_sr_stocks_nifty_505
158,,2024-12-03 15:38:46+00:00,-1001923600221,18998,https://t.me/Zero_to_hero_sr_stocks_nifty_505
159,,2024-12-03 15:38:46+00:00,-1001923600221,18997,https://t.me/Zero_to_hero_sr_stocks_nifty_505
160,,2024-12-03 15:38:46+00:00,-1001923600221,18996,https://t.me/Zero_to_hero_sr_stocks_nifty_505
161,,2024-12-03 15:38:46+00:00,-1001923600221,18995,https://t.me/Zero_to_hero_sr_stocks_nifty_505
162,,2024-12-03 15:38:45+00:00,-1001923600221,18994,https://t.me/Zero_to_hero_sr_stocks_nifty_505
163,,2024-12-03 15:38:45+00:00,-1001923600221,18993,https://t.me/Zero_to_hero_sr_stocks_nifty_505
164,,2024-12-03 15:38:45+00:00,-1001923600221,18992,https://t.me/Zero_to_hero_sr_stocks_nifty_505
165,,2024-12-03 15:38:45+00:00,-1001923600221,18991,https://t.me/Zero_to_hero_sr_stocks_nifty_505
166,"**300 To 350++++ 3rd Target Hit 🎯 🏆📈

Book Your 100% Profit 😍😍🙏❤️


BOOK PROFIT Trail stop loss in profit💐❤️**",2024-12-03 07:00:42+00:00,-1001923600221,18983,https://t.me/Zero_to_hero_sr_stocks_nifty_505
167,,2024-12-03 07:00:19+00:00,-1001923600221,18982,https://t.me/Zero_to_hero_sr_stocks_nifty_505
168,,2024-12-03 07:00:19+00:00,-1001923600221,18981,https://t.me/Zero_to_hero_sr_stocks_nifty_505
169,,2024-12-03 07:00:19+00:00,-1001923600221,18980,https://t.me/Zero_to_hero_sr_stocks_nifty_505
